"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"110","Cabo Verde","CPV",29.3,8.14,0.434696305648294,3.61288009564114,-67.688715553959,-13.0728344944191,0,0,69.632,0.257,2.78528,0.513999999999999,20210712,59.48,59.48,75,75,57.26,57.26,1,1,3.15692307692308,2.5,4.5,NA,"144.1","High","80","Medium","Screening","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-14.0 %","High","8.5 %","Medium","1.2 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","No testing policy","High","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","1.6","Low","NO DATA",NA,"NO CRISIS","Low",6.25,0,0
"111","Costa Rica","CRI",45.1,4.98,0.687062418662457,7.38236370939809,-48.2237970501617,-15.8335164671554,0,0,260.132,2.44,10,4.88,20210712,NA,57.6,NA,25,NA,62.26,NA,NA,3.44615384615385,7.5,3.4,NA,"406.4","High","56","Medium","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","1","Medium","2.6 %","Low","16.0 %","Medium","0.7 %","Low","Partially open","Medium","NO DATA",NA,"-80.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"1.3","Low","0.4","Low","1.0","Low","NO DATA",NA,"Very Low","Medium",3.5,0,0
"112","Cuba","CUB",35.2,6.96,0.557003544705347,5.43973049153221,97.3230949115193,122.773042770032,6.48820632743462,8.18486951800216,431.903,2.346,10,4.692,20210712,NA,68.49,NA,50,NA,71.13,NA,NA,1.77076923076923,5,3.4,NA,"228.5","High","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"Partially open","Medium","NO DATA",NA,"-50.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","20.00%","Medium","0.0","Low","1.5","Low","3.5","Medium","No hotspot","Low","NO CRISIS","Low",3.5,0,0
"113","Cyprus","CYP",43,5.4,0.669343114149826,7.11769811222346,0.01,0.01,0.000666666666667481,0.000666666666667481,1005.464,0.161,10,0.321999999999999,20210712,NA,58.33,NA,100,NA,52.38,NA,NA,3.33384615384615,0,3.3,NA,"179.6","High","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","-5.1 %","High","7.5 %","Medium","0.5 %","Low","Fully open","Low","NO DATA",NA,"-44.44%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","0.0","Low","0.0","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",3.25,0,0
"114","Czech Republic","CZE",52,3.6,1,10,-48.4855358827111,43.1128791645947,0,2.87419194430631,18.889,0.28,0.755560000000001,0.56,20210712,NA,52.08,NA,37.5,NA,54.17,NA,NA,4.29538461538462,6.25,3.4,NA,"16.9","Low","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-5.6 %","High","3.4 %","Low","2.3 %","Low","Partially open","Medium","NO DATA",NA,"-66.67%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","0.9","Low","NO DATA",NA,"NO CRISIS","Low",3.5,0,0
"115","Germany","DEU",66,0.799999999999999,0.486678098075567,4.38930967419285,-49.3200634266465,-10.0858891848778,0,0,8.972,0.344,0.358880000000001,0.688000000000001,20210712,NA,68.75,NA,37.5,NA,73.21,NA,NA,1.73076923076923,6.25,2.2,NA,"13.7","Low","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","3.6 %","Low","4.4 %","Low","0.4 %","Low","Partially open","Medium","NO DATA",NA,"-64.21%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","200.00%","High","3.1","Medium","0.0","Low","0.1","Low","NO DATA",NA,"NO CRISIS","Low",0.5,0,0
"116","Djibouti","DJI",23.2,9.36,0.347862383363396,2.31587930872171,-100,-42.0143527382745,0,0,1.446,0,0.0578400000000006,0,20210712,NA,44.37,NA,12.5,NA,48.93,NA,NA,5.48153846153846,8.75,5.5,NA,"2.9","Low","80","Medium","Screening","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.0 %","Low","NO DATA",NA,"2.4 %","Low","Academic break","Low","194,197","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","NO DATA",NA,"0.0","Low","0.0","Low","4.1","Medium","No hotspot","Low","Medium","Medium",8.75,0,0
"117","Dominica","DMA",24,9.2,0.233656034157048,0.610028405133187,NA,NA,NA,NA,5.953,0,0.23812,0,20210712,NA,43.75,NA,0,NA,50,NA,NA,5.57692307692308,10,4.2,NA,"5.6","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","-0.4 %","Medium","NO DATA",NA,"1.6 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","0.1","Low","1.4","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5.5,0,0
"118","Denmark","DNK",70.4,0,0.431454106735873,3.5644527710414,-7.61602034329307,123.342727430621,0,8.22284849537471,98.605,0.049,3.9442,0.0980000000000008,20210712,NA,52.92,NA,37.5,NA,55.12,NA,NA,4.16615384615385,6.25,2.1,NA,"51.2","Medium","80","Medium","Total border closure","Low","No measures","High","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","-3.3 %","High","5.6 %","Medium","1.1 %","Low","Partially open","Medium","NO DATA",NA,"-30.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",0.25,10,0
"119","Dominican Republic","DOM",38.3,6.34,0.524656953617365,4.95658343343174,5.40579345992319,-23.780318355985,0.360386230661545,0,62.408,0.461,2.49632,0.922000000000001,20210712,65.1,65.1,12.5,12.5,72.62,72.62,1,0,2.29230769230769,8.75,4.3,NA,"130.7","High","80","Medium","Screening","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.5 %","Low","6.0 %","Medium","3.8 %","Medium","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"1.5","Low","1.4","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",5.75,0,0
"120","Algeria","DZA",23.6,9.28,0.555555555555556,5.41810250309967,22.9251012145749,52.6022361405733,1.52834008097166,3.50681574270489,14.963,0.264,0.598520000000001,0.528,20210712,56.61,56.61,50,50,57.56,57.56,1,1,3.59846153846154,5,3.9,NA,"11.6","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","-6.0 %","High","14.2 %","Medium","4.9 %","Medium","Fully open","Low","NO DATA",NA,"-83.33%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.0","Low","0.0","Low","0.0","Low","Hotspot","High","Low","Medium",4.75,0,0
"121","Ecuador","ECU",50.1,3.98,0.668615225662745,7.10682595632296,-29.9508879278616,-18.2576997375756,0,0,50.234,1.377,2.00936,2.754,20210712,NA,68.54,NA,75,NA,67.62,NA,NA,1.76307692307692,2.5,3.9,NA,"94.1","Medium","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-7.5 %","High","5.3 %","Medium","-0.3 %","Medium","Closed due to COVID-19","High","NO DATA",NA,"-72.73%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","2.2","Medium","No hotspot","Low","High","High",4.75,0,0
"122","Egypt","EGY",39.9,6.02,0.622563454189215,6.41897053912513,-38.0470930329718,-63.9951245937161,0,0,1.424,0.184,0.0569600000000001,0.368,20210712,NA,48.02,NA,75,NA,44.17,NA,NA,4.92,2.5,3.6,NA,"6.7","Low","-999","High","Screening","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","2.5 %","Low","8.3 %","Medium","5.7 %","High","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","No contact tracing","High","-18.75%","Medium","0.0","Low","0.0","Low","1.4","Low","No hotspot","Low","High","High",4,0,0
"123","Eritrea","ERI",22.4,9.52,0.18571952622054,0,25.6410256410256,-52.2950763212799,1.70940170940171,0,7.895,0.161,0.315800000000001,0.321999999999999,20210712,51.04,51.04,0,0,58.33,58.33,0,NA,4.45538461538462,10,5.9,NA,"30.7","Medium","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","-0.6 %","Medium","20.0 %","Medium","4.9 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.1","Medium","0.0","Low","8.1","High","No hotspot","Low","High","High",9.75,0,0
"124","Spain","ESP",65.9,0.819999999999999,0.195007268227491,0.0327484838181711,-15.2457650652597,205.984087347591,0,10,315.702,0.281,10,0.561999999999999,20210712,NA,54.53,NA,87.5,NA,49.82,NA,NA,3.91846153846154,1.25,2.8,NA,"107.5","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","-11.0 %","High","16.8 %","Medium","-0.3 %","Medium","Fully open","Low","NO DATA",NA,"-74.44%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","2.7","Medium","NO DATA",NA,"Low","Medium",2,0,0
"125","Estonia","EST",57,2.6,1,10,-64.1025641025641,21.9710674261007,0,1.46473782840671,32.2,0.108,1.288,0.215999999999999,20210712,NA,40.1,NA,37.5,NA,40.48,NA,NA,6.13846153846154,6.25,3,NA,"33.5","Medium","80","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","No income support","High","2","Low","3.4 %","Low","6.8 %","Medium","-0.6 %","Medium","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",2.5,0,0
"126","Ethiopia","ETH",40.6,5.88,0.586838414532693,5.88536105416818,-53.6827773995916,-27.4523541839788,0,0,0.79,0.015,0.0315999999999992,0.0299999999999994,20210712,44.37,44.37,0,0,50.71,50.71,0,NA,5.48153846153846,10,5.9,NA,"1.5","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","No measures","High","No income support","High","0","High","2.0 %","Low","NO DATA",NA,"13.1 %","High","Fully open","Low","12,871,469","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Limited contact tracing - not done for all cases","Medium","55.56%","High","1.6","Low","0.0","Low","5.5","Medium","Hotspot","High","High","High",9.75,0,0
"127","Finland","FIN",68.7,0.26,0.508467752685684,4.71477233247634,50.7931093296947,138.100618456688,3.38620728864631,9.20670789711252,41.743,0.077,1.66972,0.154,20210712,NA,54.17,NA,75,NA,51.19,NA,NA,3.97384615384615,2.5,2.1,NA,"22.9","Medium","80","Medium","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-2.9 %","High","8.6 %","Medium","0.4 %","Low","Partially open","Medium","NO DATA",NA,"0.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",0.25,0,0
"128","Fiji","FJI",25.7,8.86,0.101932237818838,0,214.76833976834,173.946877584336,10,10,693.375,3.984,10,7.968,20210712,NA,68.07,NA,75,NA,67.08,NA,NA,1.83538461538462,2.5,4.1,NA,"292.9","High","-999","High","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","5.0 %","Low","13.4 %","Medium","-2.6 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","2.0","Low","NO DATA",NA,"NO CRISIS","Low",5.25,0,0
"129","France","FRA",68.2,0.359999999999999,0.834926364462594,9.59094359400321,-34.1952791698493,54.2756434939723,0,3.61837623293149,56.052,0.353,2.24208,0.706,20210712,NA,53.39,NA,50,NA,53.87,NA,NA,4.09384615384615,5,3,NA,"43.6","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.8 %","Low","8.2 %","Medium","1.1 %","Low","Fully open","Low","NO DATA",NA,"-89.58%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-75.00%","Low","3.8","Medium","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",2.5,0,0
