"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"111","Costa Rica","CRI",45.1,4.98,0.687062418662457,7.38236370939809,-27.2569537658991,-25.8143650698795,0,0,334.307,4.739,10,9.478,20210614,NA,66.98,NA,50,NA,69.4,NA,NA,2.00307692307692,5,3.4,NA,"596.0","High","80","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","2.6 %","Low","16.0 %","Medium","0.7 %","Low","Partially open","Medium","NO DATA",NA,"66.67%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.7","Low","0.0","Low","1.0","Low","NO DATA",NA,"Very Low","Medium",3.5,0,0
"112","Cuba","CUB",35.2,6.96,0.557003544705347,5.43973049153221,-3.54028886240008,-0.74685052599655,0,0,110.864,0.946,4.43456,1.892,20210614,NA,75.78,NA,50,NA,79.46,NA,NA,0.649230769230769,5,3.4,NA,"157.3","High","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"Partially open","Medium","NO DATA",NA,"-50.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","-28.57%","Low","3.6","Medium","0.1","Low","4.2","Medium","No hotspot","Low","NO CRISIS","Low",3.5,0,0
"113","Cyprus","CYP",43,5.4,0.669343114149826,7.11769811222346,7.70681952463383,-35.6128331931753,0.513787968308922,0,67.033,1.631,2.68132,3.262,20210614,NA,70.62,NA,100,NA,66.43,NA,NA,1.44307692307692,0,3.3,NA,"151.2","High","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","-5.1 %","High","7.5 %","Medium","0.5 %","Low","Fully open","Low","NO DATA",NA,"-33.33%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",3.25,0,0
"114","Czech Republic","CZE",52,3.6,1,10,-35.3905292949774,-49.5996974649791,0,0,21.077,0.88,0.843079999999999,1.76,20210614,NA,58.12,NA,37.5,NA,61.07,NA,NA,3.36615384615385,6.25,3.4,NA,"76.4","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-5.6 %","High","3.4 %","Low","2.3 %","Low","Partially open","Medium","NO DATA",NA,"-72.22%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"5.3","Medium","0.0","Low","1.0","Low","NO DATA",NA,"NO CRISIS","Low",3.5,0,0
"115","Germany","DEU",66,0.799999999999999,0.486678098075567,4.38930967419285,-39.3309164547533,-55.9549875996253,0,0,24.548,1.023,0.981920000000001,2.046,20210614,72.92,72.92,37.5,37.5,77.98,77.98,2,0,1.08923076923077,6.25,2.2,NA,"98.9","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","3.6 %","Low","4.4 %","Low","0.4 %","Low","Partially open","Medium","NO DATA",NA,"-34.23%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"4.6","Medium","0.0","Low","0.2","Low","NO DATA",NA,"NO CRISIS","Low",0.5,0,0
"116","Djibouti","DJI",23.2,9.36,0.347862383363396,2.31587930872171,-100,-57.5773859879966,0,0,1.446,0,0.0578400000000006,0,20210614,NA,44.37,NA,12.5,NA,48.93,NA,NA,5.48153846153846,8.75,5.5,NA,"9.5","Low","80","Medium","Screening","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.0 %","Low","NO DATA",NA,"2.4 %","Low","Academic break","Low","194,197","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","4.1","Medium","No hotspot","Low","Medium","Medium",8.75,0,0
"117","Dominica","DMA",24,9.2,0.233656034157048,0.610028405133187,NA,NA,NA,NA,1.984,0,0.0793600000000012,0,20210614,43.75,43.75,0,0,50,50,0,NA,5.57692307692308,10,4.2,NA,"13.9","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","-0.4 %","Medium","NO DATA",NA,"1.6 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.1","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5.5,0,0
"118","Denmark","DNK",70.4,0,0.431454106735873,3.5644527710414,-25.5212077641984,-32.8979758554757,0,0,83.832,0.173,3.35328,0.346,20210614,NA,59.17,NA,50,NA,60.48,NA,NA,3.20461538461538,5,2.1,NA,"238.5","High","80","Medium","Total border closure","Low","No measures","High","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","-3.3 %","High","5.6 %","Medium","1.1 %","Low","Partially open","Medium","NO DATA",NA,"12.50%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.9","Low","NO DATA",NA,"NO CRISIS","Low",0.25,10,0
"119","Dominican Republic","DOM",38.3,6.34,0.524656953617365,4.95658343343174,118.049229058403,14.9143585683668,7.86994860389356,0.994290571224454,99.716,0.698,3.98864,1.396,20210614,NA,65.62,NA,0,NA,75,NA,NA,2.21230769230769,10,4.3,NA,"137.0","High","80","Medium","Screening","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.5 %","Low","6.0 %","Medium","3.8 %","Medium","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.1","Medium","0.1","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",5.75,0,0
"120","Algeria","DZA",23.6,9.28,0.555555555555556,5.41810250309967,17.0252953594311,40.5828689622327,1.13501969062874,2.70552459748218,7.916,0.173,0.31664,0.346,20210614,NA,62.86,NA,50,NA,64.7,NA,NA,2.63692307692308,5,3.9,NA,"7.8","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","-6.0 %","High","14.2 %","Medium","4.9 %","Medium","Fully open","Low","NO DATA",NA,"-53.85%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.7","Low","0.0","Low","1.2","Low","Hotspot","High","Low","Medium",4.75,0,0
"121","Ecuador","ECU",50.1,3.98,0.668615225662745,7.10682595632296,-34.7880437034684,-8.42553479352384,0,0,53.287,1.935,2.13148,3.87,20210614,NA,73.54,NA,75,NA,73.33,NA,NA,0.993846153846153,2.5,3.9,NA,"86.0","Medium","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-7.5 %","High","5.3 %","Medium","-0.3 %","Medium","Closed due to COVID-19","High","NO DATA",NA,"120.00%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.8","Low","0.0","Low","2.4","Medium","No hotspot","Low","High","High",4.75,0,0
"122","Egypt","EGY",39.9,6.02,0.622563454189215,6.41897053912513,-19.8532681191641,-27.9446822364147,0,0,7.273,0.378,0.29092,0.756,20210614,NA,45.62,NA,75,NA,41.43,NA,NA,5.28923076923077,2.5,3.6,NA,"15.6","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","2.5 %","Low","8.3 %","Medium","5.7 %","High","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-30.43%","Low","0.0","Low","0.0","Low","3.1","Medium","No hotspot","Low","High","High",4,0,0
"123","Eritrea","ERI",22.4,9.52,0.18571952622054,0,0.01,0.01,0.000666666666667481,0.000666666666667481,16.959,0.081,0.67836,0.162000000000001,20210614,NA,52.6,NA,0,NA,60.12,NA,NA,4.21538461538462,10,5.9,NA,"5.4","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","-0.6 %","Medium","20.0 %","Medium","4.9 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-100.00%","Low","0.0","Low","0.0","Low","3.8","Medium","No hotspot","Low","High","High",9.75,0,0
"124","Spain","ESP",65.9,0.819999999999999,0.195007268227491,0.0327484838181711,13.2779281020487,-4.91460516561403,0.885195206803246,0,108.832,0.932,4.35328,1.864,20210614,NA,60.78,NA,87.5,NA,56.96,NA,NA,2.95692307692308,1.25,2.8,NA,"132.1","High","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","-11.0 %","High","16.8 %","Medium","-0.3 %","Medium","Fully open","Low","NO DATA",NA,"15.49%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","0.00%","Medium","2.7","Medium","0.0","Low","3.5","Medium","NO DATA",NA,"Low","Medium",2,0,0
"125","Estonia","EST",57,2.6,1,10,-48.0107799262574,-55.5045416092429,0,0,42.107,0.323,1.68428,0.646000000000001,20210614,44.27,44.27,37.5,37.5,45.24,45.24,2,0,5.49692307692308,6.25,3,NA,"175.9","High","80","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","No income support","High","2","Low","3.4 %","Low","6.8 %","Medium","-0.6 %","Medium","Partially open","Medium","NO DATA",NA,"-83.33%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",2.5,0,0
"126","Ethiopia","ETH",40.6,5.88,0.586838414532693,5.88536105416818,-47.1400394477318,-41.7871214954284,0,0,1.582,0.041,0.0632800000000007,0.0820000000000007,20210614,NA,44.37,NA,0,NA,50.71,NA,NA,5.48153846153846,10,5.9,NA,"4.4","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","No measures","High","No income support","High","0","High","2.0 %","Low","NO DATA",NA,"13.1 %","High","Fully open","Low","12,871,469","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Limited contact tracing - not done for all cases","Medium","-64.13%","Low","1.0","Low","0.0","Low","5.7","Medium","Hotspot","High","High","High",9.75,0,0
"127","Finland","FIN",68.7,0.26,0.508467752685684,4.71477233247634,-62.5542168674699,-35.8845677954809,0,0,15.341,0.129,0.61364,0.257999999999999,20210614,NA,56.04,NA,75,NA,53.33,NA,NA,3.68615384615385,2.5,2.1,NA,"40.5","Medium","80","Medium","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-2.9 %","High","8.6 %","Medium","0.4 %","Low","Partially open","Medium","NO DATA",NA,"-20.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",0.25,0,0
"128","Fiji","FJI",25.7,8.86,0.101932237818838,0,0.01,0.01,0.000666666666667481,0.000666666666667481,68.684,0,2.74736,0,20210614,NA,68.07,75,75,NA,67.08,1,1,1.83538461538462,2.5,4.1,NA,"25.3","Medium","-999","High","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","5.0 %","Low","13.4 %","Medium","-2.6 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.1","Low","2.0","Low","NO DATA",NA,"NO CRISIS","Low",5.25,0,0
"129","France","FRA",68.2,0.359999999999999,0.834926364462594,9.59094359400321,-45.8783857414426,-45.5705737247394,0,0,59.104,0.831,2.36416,1.662,20210614,NA,58.33,NA,50,NA,59.52,NA,NA,3.33384615384615,5,3,NA,"-314.4","Low","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.8 %","Low","8.2 %","Medium","1.1 %","Low","Fully open","Low","NO DATA",NA,"49.06%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-50.00%","Low","6.4","Medium","0.0","Low","1.0","Low","NO DATA",NA,"NO CRISIS","Low",2.5,0,0
"130","Micronesia","FSM",32.8,7.44,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
