Index,Countryname,Country,Data Level,Outlook,Dimension,Key,Value,Value_Char,Risk Label,Display Status,Overall Contribution
1615,China,CHN,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
1616,China,CHN,Dimension Value,Overall,Health,Health,6,6,Medium,Main,TRUE
1617,China,CHN,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,0,0,Low,Main,TRUE
1618,China,CHN,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
1619,China,CHN,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,5,5,Medium,Main,TRUE
1620,China,CHN,Flag Count,Underlying,Flag,Number of Flags,1,1,1,Main,FALSE
1621,China,CHN,Dimension Value,Underlying,Food Security,Food Security,2,2,Low,Main,FALSE
1622,China,CHN,Indicator,Underlying,Food Security,Proteus Composite Index,2,2,2,Secondary,TRUE
1623,China,CHN,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
1624,China,CHN,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
1625,China,CHN,Dimension Value,Underlying,Health,Health,4,4,Low,Main,FALSE
1626,China,CHN,Indicator,Underlying,Health,Global Health Security Index,4,4,4,Secondary,TRUE
1627,China,CHN,Indicator,Underlying,Health,INFORM Rating,3,3,3,Secondary,TRUE
1628,China,CHN,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
1629,China,CHN,Indicator,Underlying,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
1630,China,CHN,Dimension Value,Underlying,Natural Hazard,Natural Hazard,10,10,High,Main,FALSE
1631,China,CHN,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,10,10,10,Secondary,TRUE
1632,China,CHN,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,3,3,Low,Main,FALSE
1633,China,CHN,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,3,3,3,Secondary,TRUE
1634,China,CHN,Flag Count,Emerging,Flag,Number of Flags,2,2,2,Main,FALSE
1635,China,CHN,Dimension Value,Emerging,Food Security,Food Security,NA,NA,NA,Main,FALSE
1636,China,CHN,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
1637,China,CHN,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
1638,China,CHN,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),NA,NA,NA,Secondary,TRUE
1639,China,CHN,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,9,9,Medium,Main,FALSE
1640,China,CHN,Indicator,Emerging,Conflict and Fragility,Political Fatalities,9,9,9,Secondary,TRUE
1641,China,CHN,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
1642,China,CHN,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
1643,China,CHN,Dimension Value,Emerging,Health,Health,10,10,High,Main,FALSE
1644,China,CHN,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
1645,China,CHN,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
1646,China,CHN,Indicator,Emerging,Health,Oxford Gov Response Index,NA,NA,NA,Secondary,TRUE
1647,China,CHN,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
1648,China,CHN,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
1649,China,CHN,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
1650,China,CHN,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,0,0,0,Secondary,TRUE
1651,China,CHN,Indicator,Emerging,Health,WHO Disease Outbreak News,10,10,10,Secondary,TRUE
1652,China,CHN,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,0,0,Low,Main,FALSE
1653,China,CHN,Indicator,Emerging,Macro Fiscal,Operational Risk Score,0,0,0,Secondary,TRUE
1654,China,CHN,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
1655,China,CHN,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,0,0,0,Secondary,TRUE
1656,China,CHN,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
1657,China,CHN,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
1658,China,CHN,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
1659,China,CHN,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,Medium,Main,FALSE
1660,China,CHN,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",0,0,0,Secondary,TRUE
1661,China,CHN,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,0,0,0,Secondary,TRUE
1662,China,CHN,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,0,0,0,Secondary,TRUE
1663,China,CHN,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
1664,China,CHN,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",7,7,7,Secondary,TRUE
1665,Côte d'Ivoire,CIV,Flag Count,Overall,Flag,Number of Flags,3,3,3,Main,TRUE
1666,Côte d'Ivoire,CIV,Dimension Value,Overall,Food Security,Food Security,4,4,Low,Main,TRUE
1667,Côte d'Ivoire,CIV,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
1668,Côte d'Ivoire,CIV,Dimension Value,Overall,Health,Health,7,7,High,Main,TRUE
1669,Côte d'Ivoire,CIV,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,5,5,Medium,Main,TRUE
1670,Côte d'Ivoire,CIV,Dimension Value,Overall,Natural Hazard,Natural Hazard,5,5,Medium,Main,TRUE
1671,Côte d'Ivoire,CIV,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,High,Main,TRUE
1672,Côte d'Ivoire,CIV,Flag Count,Underlying,Flag,Number of Flags,1.5,1.5,1,Main,FALSE
1673,Côte d'Ivoire,CIV,Dimension Value,Underlying,Food Security,Food Security,7,7,Medium,Main,FALSE
1674,Côte d'Ivoire,CIV,Indicator,Underlying,Food Security,Proteus Composite Index,7,7,7,Secondary,TRUE
1675,Côte d'Ivoire,CIV,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
1676,Côte d'Ivoire,CIV,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
1677,Côte d'Ivoire,CIV,Dimension Value,Underlying,Health,Health,9,9,Medium,Main,FALSE
1678,Côte d'Ivoire,CIV,Indicator,Underlying,Health,Global Health Security Index,6,6,6,Secondary,TRUE
1679,Côte d'Ivoire,CIV,Indicator,Underlying,Health,INFORM Rating,9,9,9,Secondary,TRUE
1680,Côte d'Ivoire,CIV,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
1681,Côte d'Ivoire,CIV,Indicator,Underlying,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
1682,Côte d'Ivoire,CIV,Dimension Value,Underlying,Natural Hazard,Natural Hazard,4,4,Low,Main,FALSE
1683,Côte d'Ivoire,CIV,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,4,4,4,Secondary,TRUE
1684,Côte d'Ivoire,CIV,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,8,8,Medium,Main,FALSE
1685,Côte d'Ivoire,CIV,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,8,8,8,Secondary,TRUE
1686,Côte d'Ivoire,CIV,Flag Count,Emerging,Flag,Number of Flags,1.5,1.5,1,Main,FALSE
1687,Côte d'Ivoire,CIV,Dimension Value,Emerging,Food Security,Food Security,3,3,Low,Main,FALSE
1688,Côte d'Ivoire,CIV,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
1689,Côte d'Ivoire,CIV,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
1690,Côte d'Ivoire,CIV,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),3,3,3,Secondary,TRUE
1691,Côte d'Ivoire,CIV,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,6,6,Low,Main,FALSE
1692,Côte d'Ivoire,CIV,Indicator,Emerging,Conflict and Fragility,Political Fatalities,6,6,6,Secondary,TRUE
1693,Côte d'Ivoire,CIV,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
1694,Côte d'Ivoire,CIV,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
1695,Côte d'Ivoire,CIV,Dimension Value,Emerging,Health,Health,6,6,Low,Main,FALSE
1696,Côte d'Ivoire,CIV,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",2,2,2,Secondary,TRUE
1697,Côte d'Ivoire,CIV,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
1698,Côte d'Ivoire,CIV,Indicator,Emerging,Health,Oxford Gov Response Index,6,6,6,Secondary,TRUE
1699,Côte d'Ivoire,CIV,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
1700,Côte d'Ivoire,CIV,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
1701,Côte d'Ivoire,CIV,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
1702,Côte d'Ivoire,CIV,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,6,6,6,Secondary,TRUE
1703,Côte d'Ivoire,CIV,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
1704,Côte d'Ivoire,CIV,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,9,9,Medium,Main,FALSE
1705,Côte d'Ivoire,CIV,Indicator,Emerging,Macro Fiscal,Operational Risk Score,9,9,9,Secondary,TRUE
1706,Côte d'Ivoire,CIV,Dimension Value,Emerging,Natural Hazard,Natural Hazard,7,7,Medium,Main,FALSE
1707,Côte d'Ivoire,CIV,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,0,0,0,Secondary,TRUE
1708,Côte d'Ivoire,CIV,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
1709,Côte d'Ivoire,CIV,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
1710,Côte d'Ivoire,CIV,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,7,7,7,Secondary,TRUE
1711,Côte d'Ivoire,CIV,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,Medium,Main,FALSE
1712,Côte d'Ivoire,CIV,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
1713,Côte d'Ivoire,CIV,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
1714,Côte d'Ivoire,CIV,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
1715,Côte d'Ivoire,CIV,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
1716,Côte d'Ivoire,CIV,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",4,4,4,Secondary,TRUE
1717,Cameroon,CMR,Flag Count,Overall,Flag,Number of Flags,4.5,4.5,4,Main,TRUE
1718,Cameroon,CMR,Dimension Value,Overall,Food Security,Food Security,9,9,High,Main,TRUE
1719,Cameroon,CMR,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,TRUE
1720,Cameroon,CMR,Dimension Value,Overall,Health,Health,8,8,High,Main,TRUE
1721,Cameroon,CMR,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,5,5,Medium,Main,TRUE
1722,Cameroon,CMR,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
1723,Cameroon,CMR,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,High,Main,TRUE
1724,Cameroon,CMR,Flag Count,Underlying,Flag,Number of Flags,2.5,2.5,2,Main,FALSE
1725,Cameroon,CMR,Dimension Value,Underlying,Food Security,Food Security,8,8,Medium,Main,FALSE
1726,Cameroon,CMR,Indicator,Underlying,Food Security,Proteus Composite Index,8,8,8,Secondary,TRUE
1727,Cameroon,CMR,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
1728,Cameroon,CMR,Indicator,Underlying,Conflict and Fragility,FCS,10,10,10,Secondary,TRUE
1729,Cameroon,CMR,Dimension Value,Underlying,Health,Health,9,9,Medium,Main,FALSE
1730,Cameroon,CMR,Indicator,Underlying,Health,Global Health Security Index,7,7,7,Secondary,TRUE
1731,Cameroon,CMR,Indicator,Underlying,Health,INFORM Rating,9,9,9,Secondary,TRUE
1732,Cameroon,CMR,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,5,5,Low,Main,FALSE
1733,Cameroon,CMR,Indicator,Underlying,Macro Fiscal,Operational Risk Score,5,5,5,Secondary,TRUE
1734,Cameroon,CMR,Dimension Value,Underlying,Natural Hazard,Natural Hazard,4,4,Low,Main,FALSE
1735,Cameroon,CMR,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,4,4,4,Secondary,TRUE
1736,Cameroon,CMR,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,8,8,Medium,Main,FALSE
1737,Cameroon,CMR,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,8,8,8,Secondary,TRUE
1738,Cameroon,CMR,Flag Count,Emerging,Flag,Number of Flags,3,3,3,Main,FALSE
1739,Cameroon,CMR,Dimension Value,Emerging,Food Security,Food Security,10,10,High,Main,FALSE
1740,Cameroon,CMR,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
1741,Cameroon,CMR,Indicator,Emerging,Food Security,FEWS NET Score,10,10,10,Secondary,TRUE
1742,Cameroon,CMR,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),3,3,3,Secondary,TRUE
1743,Cameroon,CMR,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
1744,Cameroon,CMR,Indicator,Emerging,Conflict and Fragility,Political Fatalities,4,4,4,Secondary,TRUE
1745,Cameroon,CMR,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,10,10,10,Secondary,TRUE
1746,Cameroon,CMR,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
1747,Cameroon,CMR,Dimension Value,Emerging,Health,Health,8,8,Medium,Main,FALSE
1748,Cameroon,CMR,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
1749,Cameroon,CMR,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
1750,Cameroon,CMR,Indicator,Emerging,Health,Oxford Gov Response Index,8,8,8,Secondary,TRUE
1751,Cameroon,CMR,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
1752,Cameroon,CMR,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
1753,Cameroon,CMR,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
1754,Cameroon,CMR,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,3,3,3,Secondary,TRUE
1755,Cameroon,CMR,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
1756,Cameroon,CMR,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,5,5,Low,Main,FALSE
1757,Cameroon,CMR,Indicator,Emerging,Macro Fiscal,Operational Risk Score,5,5,5,Secondary,TRUE
1758,Cameroon,CMR,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
1759,Cameroon,CMR,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
1760,Cameroon,CMR,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
1761,Cameroon,CMR,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
1762,Cameroon,CMR,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
1763,Cameroon,CMR,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,Medium,Main,FALSE
1764,Cameroon,CMR,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
1765,Cameroon,CMR,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
1766,Cameroon,CMR,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
1767,Cameroon,CMR,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
1768,Cameroon,CMR,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",6,6,6,Secondary,TRUE
1769,Congo DR,COD,Flag Count,Overall,Flag,Number of Flags,5,5,5,Main,TRUE
1770,Congo DR,COD,Dimension Value,Overall,Food Security,Food Security,10,10,High,Main,TRUE
1771,Congo DR,COD,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,TRUE
1772,Congo DR,COD,Dimension Value,Overall,Health,Health,10,10,High,Main,TRUE
1773,Congo DR,COD,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,9,9,High,Main,TRUE
1774,Congo DR,COD,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
1775,Congo DR,COD,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,9,9,High,Main,TRUE
1776,Congo DR,COD,Flag Count,Underlying,Flag,Number of Flags,4.5,4.5,4,Main,FALSE
1777,Congo DR,COD,Dimension Value,Underlying,Food Security,Food Security,10,10,High,Main,FALSE
1778,Congo DR,COD,Indicator,Underlying,Food Security,Proteus Composite Index,10,10,10,Secondary,TRUE
1779,Congo DR,COD,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
1780,Congo DR,COD,Indicator,Underlying,Conflict and Fragility,FCS,10,10,10,Secondary,TRUE
1781,Congo DR,COD,Dimension Value,Underlying,Health,Health,10,10,High,Main,FALSE
1782,Congo DR,COD,Indicator,Underlying,Health,Global Health Security Index,8,8,8,Secondary,TRUE
1783,Congo DR,COD,Indicator,Underlying,Health,INFORM Rating,10,10,10,Secondary,TRUE
1784,Congo DR,COD,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,10,10,High,Main,FALSE
1785,Congo DR,COD,Indicator,Underlying,Macro Fiscal,Operational Risk Score,10,10,10,Secondary,TRUE
1786,Congo DR,COD,Dimension Value,Underlying,Natural Hazard,Natural Hazard,5,5,Low,Main,FALSE
1787,Congo DR,COD,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,5,5,5,Secondary,TRUE
1788,Congo DR,COD,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,9,9,Medium,Main,FALSE
1789,Congo DR,COD,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,9,9,9,Secondary,TRUE
1790,Congo DR,COD,Flag Count,Emerging,Flag,Number of Flags,4.5,4.5,4,Main,FALSE
1791,Congo DR,COD,Dimension Value,Emerging,Food Security,Food Security,10,10,High,Main,FALSE
1792,Congo DR,COD,Indicator,Emerging,Food Security,FAO WFP Warning,10,10,10,Secondary,TRUE
1793,Congo DR,COD,Indicator,Emerging,Food Security,FEWS NET Score,7,7,7,Secondary,TRUE
1794,Congo DR,COD,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),NA,NA,NA,Secondary,TRUE
1795,Congo DR,COD,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
1796,Congo DR,COD,Indicator,Emerging,Conflict and Fragility,Political Fatalities,7,7,7,Secondary,TRUE
1797,Congo DR,COD,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,10,10,10,Secondary,TRUE
1798,Congo DR,COD,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
1799,Congo DR,COD,Dimension Value,Emerging,Health,Health,10,10,High,Main,FALSE
1800,Congo DR,COD,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
1801,Congo DR,COD,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
1802,Congo DR,COD,Indicator,Emerging,Health,Oxford Gov Response Index,7,7,7,Secondary,TRUE
1803,Congo DR,COD,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
1804,Congo DR,COD,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
1805,Congo DR,COD,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
1806,Congo DR,COD,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,8,8,8,Secondary,TRUE
1807,Congo DR,COD,Indicator,Emerging,Health,WHO Disease Outbreak News,10,10,10,Secondary,TRUE
1808,Congo DR,COD,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,9,9,Medium,Main,FALSE
1809,Congo DR,COD,Indicator,Emerging,Macro Fiscal,Operational Risk Score,9,9,9,Secondary,TRUE
1810,Congo DR,COD,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
1811,Congo DR,COD,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,0,0,0,Secondary,TRUE
1812,Congo DR,COD,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
1813,Congo DR,COD,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
1814,Congo DR,COD,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
1815,Congo DR,COD,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,10,10,High,Main,FALSE
1816,Congo DR,COD,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
1817,Congo DR,COD,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
1818,Congo DR,COD,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
1819,Congo DR,COD,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,10,10,10,Secondary,TRUE
1820,Congo DR,COD,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",5,5,5,Secondary,TRUE
1821,Congo,COG,Flag Count,Overall,Flag,Number of Flags,4,4,4,Main,TRUE
